id,listing_url,name,host_id,host_name,host_is_superhost,neighbourhood_cleansed,accommodates,bathrooms,bedrooms,amenities,price
55636,https://www.airbnb.com/rooms/55636,"❤️ Super luxury Apt, Great View,  5 Star Reviews",262875,Paul & Debbie,t,Twin Peaks,4,1,1,"""Heating"",""Hot water"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Pack \u2019n Play/travel crib"",""Elevator"",""Luggage dropoff allowed"",""Lockbox"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""First aid kit"",""Fire extinguisher"",""Wifi"",""Shampoo"",""Crib"",""TV"",""Dishes and silverware"",""Hair dryer"",""Long term stays allowed"",""Kitchen"",""High chair"",""Washer"",""Cable TV"",""Free street parking""",$99.00 
56621,https://www.airbnb.com/rooms/56621,Prime Location - Large Private Room,216682,Jay,t,Pacific Heights,1,0,1,"""Smoke alarm"",""Long term stays allowed"",""Extra pillows and blankets"",""Hot water"",""Kitchen"",""Building staff"",""Luggage dropoff allowed"",""Fire extinguisher"",""Wifi"",""Iron"",""Carbon monoxide alarm"",""Hangers"",""Bed linens"",""Hair dryer"",""Essentials"",""Laptop-friendly workspace""",$45.00 
57479,https://www.airbnb.com/rooms/57479,Beautiful Alamo Park flat w deck,210882,Gaurav,f,Haight Ashbury,5,2,2,"""Heating"",""Stove"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Dishwasher"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""First aid kit"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Bathtub"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Patio or balcony"",""Game console"",""Hair dryer"",""Long term stays allowed"",""Kitchen"",""Keypad"",""Washer"",""Cable TV"",""Oven""",$180.00 
57561,https://www.airbnb.com/rooms/57561,"Bernal Heights Apartment, Patio + Parking",272890,Theodore,f,Bernal Heights,2,1,1,"""Smoke alarm"",""Heating"",""Kitchen"",""Free parking on premises"",""Wifi"",""Washer"",""Iron"",""Cable TV"",""Dryer"",""TV"",""Hangers"",""Hair dryer"",""Essentials"",""Laptop-friendly workspace""",$178.00 
57676,https://www.airbnb.com/rooms/57676,"Bartlett Gardens: Spacious, bright!",142882,Jessica And Sebouh,f,Mission,1,1,1,"""Host greets you"",""Smoke alarm"",""Heating"",""Hot water"",""Paid parking off premises"",""Kitchen"",""First aid kit"",""Fire extinguisher"",""Wifi"",""Private entrance"",""Lock on bedroom door"",""Iron"",""Shampoo"",""Cable TV"",""TV"",""Carbon monoxide alarm"",""Hangers"",""Hair dryer"",""Essentials"",""Laptop-friendly workspace""",$99.00 
58185,https://www.airbnb.com/rooms/58185,Quiet Home in the Trees of Forest Knolls,278102,Brooke,f,Inner Sunset,4,2,2,"""Heating"",""Hot water"",""Stove"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Indoor fireplace"",""Dishwasher"",""Lockbox"",""Private entrance"",""Microwave"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""Extra pillows and blankets"",""Refrigerator"",""Free parking on premises"",""Fire extinguisher"",""Wifi"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Patio or balcony"",""Hair dryer"",""Kitchen"",""Breakfast"",""Washer"",""Cable TV"",""Oven"",""Bed linens"",""Free street parking""",$329.00 
59314,https://www.airbnb.com/rooms/59314,$3850 2 room Condo near Downtown and Mission Bay,284785,Angela,t,South of Market,2,1,2,"""Heating"",""Hot water"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Hair dryer"",""Long term stays allowed"",""Kitchen"",""Washer"",""Cable TV"",""Oven""",$165.00 
59381,https://www.airbnb.com/rooms/59381,Ultra Panoramic View Contemporary,285168,Bill,f,Russian Hill,4,2,1,"""Heating"",""Hot water"",""Cleaning before checkout"",""Stove"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Indoor fireplace"",""Paid parking off premises"",""Paid parking on premises"",""Elevator"",""Dishwasher"",""Luggage dropoff allowed"",""Microwave"",""Essentials"",""Smoke alarm"",""First aid kit"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Bathtub"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Hair dryer"",""Long term stays allowed"",""Kitchen"",""Washer"",""Keypad"",""Cable TV"",""Oven"",""Free street parking""",$125.00 
59702,https://www.airbnb.com/rooms/59702,Garden Cottage Charming!,287136,Toby,t,Bernal Heights,2,1,1,"""Heating"",""Hot water"",""Iron"",""Dryer"",""Private entrance"",""Hangers"",""Essentials"",""Smoke alarm"",""Laptop-friendly workspace"",""First aid kit"",""Free parking on premises"",""Fire extinguisher"",""Wifi"",""Bathtub"",""Lock on bedroom door"",""Shampoo"",""Garden or backyard"",""Hair dryer"",""Host greets you"",""Washer"",""Bed linens"",""Free street parking""",$100.00 
59831,https://www.airbnb.com/rooms/59831,Lovely quiet private room in Home,287859,Lawrence,f,Outer Sunset,2,1,1,"""Heating"",""Kitchen"",""Wifi"",""Washer"",""Cable TV"",""Dryer"",""TV""",$100.00 
60365,https://www.airbnb.com/rooms/60365,Charming Victorian 3-Bedrms-2Baths + Free Parking!,279544,Emilie,t,Western Addition,6,2,3,"""Changing table"",""Heating"",""Hot water"",""Children\u2019s books and toys"",""Stove"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Pack \u2019n Play/travel crib"",""Dishwasher"",""Luggage dropoff allowed"",""Private entrance"",""BBQ grill"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""Extra pillows and blankets"",""Refrigerator"",""Free parking on premises"",""Shower gel"",""Fire extinguisher"",""Wifi"",""Bathtub"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Patio or balcony"",""Garden or backyard"",""Hair dryer"",""Long term stays allowed"",""Children\u2019s dinnerware"",""Baking sheet"",""Kitchen"",""High chair"",""Washer"",""Cable TV"",""Oven"",""Barbecue utensils"",""Bed linens"",""Free street parking""",$475.00 
62519,https://www.airbnb.com/rooms/62519,Lovely Room in Charming Edwardian,304426,Abhay,t,Glen Park,2,1,1,"""Heating"",""Hot water"",""Stove"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Dishwasher"",""Luggage dropoff allowed"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Lock on bedroom door"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Patio or balcony"",""Hair dryer"",""Single level home"",""Kitchen"",""Washer"",""Keypad"",""Cable TV"",""Oven"",""Free street parking""",$85.00 
62651,https://www.airbnb.com/rooms/62651,GORGEOUS SAN FRANCISCO HOME,185923,Agnieszka,f,Mission,6,2.5,3,"""Heating"",""Stove"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Indoor fireplace"",""Dishwasher"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""First aid kit"",""Refrigerator"",""Free parking on premises"",""Fire extinguisher"",""Wifi"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Hair dryer"",""Kitchen"",""Keypad"",""Washer"",""Cable TV"",""Oven""",$950.00 
63247,https://www.airbnb.com/rooms/63247,Lovely open plan en-suite bed/bath,290120,Anne,f,Mission,2,1,1,"""Smoke alarm"",""Extra pillows and blankets"",""Refrigerator"",""Heating"",""Hot water"",""Hangers"",""Wifi"",""Private entrance"",""Iron"",""Microwave"",""Shampoo"",""TV"",""Dishes and silverware"",""Coffee maker"",""Bed linens"",""Carbon monoxide alarm"",""Hair dryer"",""Essentials"",""Laptop-friendly workspace""",$118.00 
64165,https://www.airbnb.com/rooms/64165,Great room in a fantastic location!,237691,Regina,t,Marina,2,2,1,"""Extra pillows and blankets"",""Indoor fireplace"",""Hot water"",""Kitchen"",""Refrigerator"",""Hangers"",""Bed linens"",""Wifi"",""Washer"",""Iron"",""Microwave"",""Cable TV"",""Dryer"",""TV"",""Coffee maker"",""Dishes and silverware"",""Hair dryer"",""Free street parking"",""Essentials"",""Laptop-friendly workspace""",$90.00 
66188,https://www.airbnb.com/rooms/66188,Spectacular Sutro Heights,127367,Annette,t,Outer Richmond,6,2,3,"""Heating"",""Hot water"",""Stove"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Indoor fireplace"",""Dishwasher"",""Luggage dropoff allowed"",""Private entrance"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Hair dryer"",""Long term stays allowed"",""Kitchen"",""Washer"",""Keypad"",""Cable TV"",""Oven"",""Bed linens"",""Free street parking""",$216.00 
68239,https://www.airbnb.com/rooms/68239,Beautiful 1bdr apt by Dolores Park in Mission,337833,Philipp,t,Mission,2,1,1,"""Heating"",""Hot water"",""Stove"",""Iron"",""Carbon monoxide alarm"",""Coffee maker"",""Lockbox"",""Private entrance"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""First aid kit"",""Extra pillows and blankets"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Cooking basics"",""Shampoo"",""Dishes and silverware"",""Patio or balcony"",""Hair dryer"",""Long term stays allowed"",""Kitchen"",""Oven"",""Bed linens"",""Ethernet connection""",$326.00 
69410,https://www.airbnb.com/rooms/69410,Private 1BR Inner Richmond Apt,347624,Patrick,f,Inner Richmond,2,1,2,"""Heating"",""Hot water"",""Iron"",""Carbon monoxide alarm"",""Coffee maker"",""Luggage dropoff allowed"",""Private entrance"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""Extra pillows and blankets"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Hair dryer"",""Long term stays allowed"",""Keypad"",""Cable TV"",""Bed linens"",""Free street parking""",$80.00 
69681,https://www.airbnb.com/rooms/69681,Panorama Pacific View - Pet Friendly,127367,Annette,t,Seacliff,4,2,3,"""Heating"",""Hot water"",""Stove"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Dishwasher"",""Luggage dropoff allowed"",""Private entrance"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""Extra pillows and blankets"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Patio or balcony"",""Hair dryer"",""Long term stays allowed"",""Kitchen"",""Washer"",""Keypad"",""Cable TV"",""Oven"",""Bed linens"",""Free street parking""",$185.00 
70139,https://www.airbnb.com/rooms/70139,Noe Valley Eco-Escape +Maid Service,354456,Rachel,t,Bernal Heights,3,1,1,"""Heating"",""Hot water"",""Iron"",""Dryer"",""Carbon monoxide alarm"",""Pack \u2019n Play/travel crib"",""Luggage dropoff allowed"",""Hangers"",""Essentials"",""First aid kit"",""Laptop-friendly workspace"",""Smoke alarm"",""Fire extinguisher"",""Wifi"",""Shampoo"",""TV"",""Hair dryer"",""Long term stays allowed"",""Kitchen"",""Breakfast"",""Washer"",""Keypad"",""Free street parking""",$110.00 
70284,https://www.airbnb.com/rooms/70284,Monthly Shared Home for Students 1,329072,Darren & Friends,f,Chinatown,1,2.5,1,"""Host greets you"",""Smoke alarm"",""Heating"",""Hot water"",""Paid parking off premises"",""Kitchen"",""First aid kit"",""Fire extinguisher"",""Wifi"",""Washer"",""Iron"",""Shampoo"",""Dryer"",""Carbon monoxide alarm"",""Hangers"",""Hair dryer"",""Essentials"",""Laptop-friendly workspace""",$30.00 
70753,https://www.airbnb.com/rooms/70753,Dorm Bed In Friendly Hostel Community #1,329072,Darren & Friends,f,Financial District,1,1,1,"""Heating"",""Hot water"",""Stove"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Paid parking off premises"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""First aid kit"",""Smoke alarm"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Cooking basics"",""Shampoo"",""Dishes and silverware"",""Hair dryer"",""Host greets you"",""Kitchen"",""Washer""",$43.00 
71645,https://www.airbnb.com/rooms/71645,Bernal Heights Northslope Studio,367464,Jeff,t,Bernal Heights,2,1,1,"""Heating"",""Hot water"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Luggage dropoff allowed"",""Lockbox"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""Extra pillows and blankets"",""Refrigerator"",""Shower gel"",""Wifi"",""Lock on bedroom door"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Garden or backyard"",""Hair dryer"",""Washer"",""Cable TV"",""Bed linens"",""Free street parking""",$109.00 
71779,https://www.airbnb.com/rooms/71779,スタジオアパート,368770,Fukuko,f,Inner Richmond,2,1,1,"""Heating"",""Hot water"",""Wifi"",""Keypad"",""Shampoo"",""Cable TV"",""TV"",""Hair dryer"",""Essentials"",""Smoke alarm""",$80.00 
72444,https://www.airbnb.com/rooms/72444,Dorm Bed In Friendly Hostel Community #2,329072,Darren & Friends,f,Financial District,2,1,1,"""Heating"",""Hot water"",""Stove"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Paid parking off premises"",""Microwave"",""Essentials"",""First aid kit"",""Laptop-friendly workspace"",""Smoke alarm"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Cooking basics"",""Shampoo"",""Dishes and silverware"",""Hair dryer"",""Host greets you"",""Kitchen"",""Washer"",""Oven""",$33.00 
72921,https://www.airbnb.com/rooms/72921,Wonderful private 1 bedroom apt. F6,374909,Eric,f,Western Addition,6,1,1,"""Heating"",""Hot water"",""Stove"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Luggage dropoff allowed"",""Private entrance"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""Extra pillows and blankets"",""Refrigerator"",""Shower gel"",""Fire extinguisher"",""Wifi"",""Bathtub"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Hair dryer"",""Long term stays allowed"",""Kitchen"",""High chair"",""Washer"",""Keypad"",""Oven"",""Bed linens"",""Free street parking""",$90.00 
77175,https://www.airbnb.com/rooms/77175,Social Distance Friendly Private Studio,395569,Tyler&Shoreh,t,Glen Park,2,1,1,"""Heating"",""Hot water"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Luggage dropoff allowed"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""Refrigerator"",""Free parking on premises"",""Fire extinguisher"",""Wifi"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Patio or balcony"",""Garden or backyard"",""Hair dryer"",""Kitchen"",""Washer"",""Smart lock"",""Free street parking""",$126.00 
78651,https://www.airbnb.com/rooms/78651,Heart of the Mission: Hot spot,142882,Jessica And Sebouh,f,Mission,1,2,1,"""Host greets you"",""Heating"",""Hot water"",""Paid parking off premises"",""Kitchen"",""First aid kit"",""Fire extinguisher"",""Wifi"",""Private entrance"",""Lock on bedroom door"",""Shampoo"",""Cable TV"",""TV"",""Carbon monoxide alarm"",""Hair dryer"",""Essentials"",""Smoke alarm""",$85.00 
80394,https://www.airbnb.com/rooms/80394,Hideaway in the Haight,126930,Abla,t,Haight Ashbury,2,1,1,"""Heating"",""Hot water"",""Stove"",""Iron"",""Dryer"",""Carbon monoxide alarm"",""Dishwasher"",""Private entrance"",""Microwave"",""Hangers"",""Essentials"",""First aid kit"",""Smoke alarm"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Cooking basics"",""TV"",""Dishes and silverware"",""Hair dryer"",""Long term stays allowed"",""Kitchen"",""Washer"",""Keypad"",""Oven"",""Bed linens"",""Free street parking""",$105.00 
81158,https://www.airbnb.com/rooms/81158,Sweet 1 br Garden Apartment -  Lewhit Cottage,439589,Brent,t,Western Addition,4,1,1,"""Heating"",""Hot water"",""Stove"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Paid parking off premises"",""Dishwasher"",""Luggage dropoff allowed"",""Lockbox"",""Private entrance"",""BBQ grill"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""First aid kit"",""Smoke alarm"",""Extra pillows and blankets"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Bathtub"",""Outlet covers"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Patio or balcony"",""Garden or backyard"",""Hair dryer"",""Single level home"",""Long term stays allowed"",""Kitchen"",""Washer"",""Cable TV"",""Oven"",""Bed linens"",""Free street parking"",""Ethernet connection""",$72.00 
81535,https://www.airbnb.com/rooms/81535,Heart of San Francisco D-town Loft,442443,John,f,Downtown/Civic Center,1,1,1,"""Gym"",""Heating"",""Stove"",""Waterfront"",""Coffee maker"",""Elevator"",""Microwave"",""Essentials"",""Smoke alarm"",""First aid kit"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Long term stays allowed"",""Kitchen"",""Cable TV"",""Oven""",$250.00 
84777,https://www.airbnb.com/rooms/84777,Upper Castro Studio,463637,John,t,Castro/Upper Market,2,1,1,"""Heating"",""Hot water"",""Iron"",""Carbon monoxide alarm"",""Coffee maker"",""Luggage dropoff allowed"",""Lockbox"",""Private entrance"",""Hangers"",""Essentials"",""Smoke alarm"",""Laptop-friendly workspace"",""Extra pillows and blankets"",""Refrigerator"",""Wifi"",""Shampoo"",""Hair dryer"",""Single level home"",""Long term stays allowed"",""Bed linens"",""Free street parking""",$65.00 
87640,https://www.airbnb.com/rooms/87640,"Garden Room/En-suite, Private Entrance",479857,Karin,t,Noe Valley,2,1,1,"""Heating"",""Hot water"",""Iron"",""Carbon monoxide alarm"",""Coffee maker"",""Luggage dropoff allowed"",""Private entrance"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""First aid kit"",""Smoke alarm"",""Extra pillows and blankets"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Lock on bedroom door"",""Shampoo"",""Garden or backyard"",""TV"",""Dishes and silverware"",""Patio or balcony"",""Hair dryer"",""Keypad"",""Bed linens"",""Free street parking""",$115.00 
91957,https://www.airbnb.com/rooms/91957,Sunny SF Flat with 5*s,495796,Joy,f,Haight Ashbury,6,1.5,2,"""Heating"",""Hot water"",""Children\u2019s books and toys"",""Stove"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Pack \u2019n Play/travel crib"",""Indoor fireplace"",""Dishwasher"",""Luggage dropoff allowed"",""Lockbox"",""Private entrance"",""BBQ grill"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""First aid kit"",""Smoke alarm"",""Extra pillows and blankets"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Patio or balcony"",""Hair dryer"",""Long term stays allowed"",""Kitchen"",""Washer"",""Cable TV"",""Oven"",""Bed linens"",""Free street parking""",$175.00 
